Datum (MEZ),Consumption,Production,Battery Charging,Battery Discharging,"Battery 
Kostal G2 - SOC","Inverter 
Kostal PLENTICORE plus - currentPower","Inverter 
Kostal PLENTICORE plus - activeDevice","Smart Meter 
Smart-Meter - currentPower","Smart Meter 
Smart-Meter - activeDevice","Heatpump 
Buderus MX400 - currentPower","Heatpump 
Buderus MX400 - activeDevice","Heatpump 
Buderus MX400 - currentWaterTemp"
2025-08-27T20:15:00+02:00,95,0,0,93,98,0,0,-0.33,1,25,1,55.47
2025-08-27T20:30:00+02:00,96,0,0,94,98,0,0,0,0,25,1,55.17
2025-08-27T20:45:00+02:00,115,0,0,111,97,0,0,0,0,25,1,54.97
2025-08-27T21:00:00+02:00,234,0,0,216,97,0,0,13,1,25,1,54.77
2025-08-27T21:15:00+02:00,233,0,0,231,96,0,0,-0.67,1,25,1,54.57
2025-08-27T21:30:00+02:00,195,0,0,193,96,0,0,-1.33,1,25,1,54.37
2025-08-27T21:45:00+02:00,108,0,0,106,96,0,0,-1,1,25,1,54.1
2025-08-27T22:00:00+02:00,93,0,0,91,95,0,0,-0.67,1,25,1,53.87
2025-08-27T22:15:00+02:00,94,0,0,91,95,0,0,0.67,1,25,1,53.7
2025-08-27T22:30:00+02:00,103,0,0,99,95,0,0,1,1,25,1,53.53
2025-08-27T22:45:00+02:00,241,0,0,235,95,0,0,2,1,25,1,53.33
2025-08-27T23:00:00+02:00,233,0,0,229,94,0,0,0,0,25,1,53.1
2025-08-27T23:15:00+02:00,178,0,0,175,94,0,0,-0.67,1,25,1,52.93
2025-08-27T23:30:00+02:00,112,0,0,109,94,0,0,-0.33,1,25,1,52.77
2025-08-27T23:45:00+02:00,93,0,0,91,93,0,0,0,0,25,1,52.57
2025-08-28T00:00:00+02:00,92,0,0,85,93,0,0,-0.67,1,25,1,52.3
2025-08-28T00:15:00+02:00,117,0,0,113,93,0,0,1.33,1,25,1,52.1
2025-08-28T00:30:00+02:00,242,0,0,240,93,0,0,0,0,25,1,51.93
2025-08-28T00:45:00+02:00,232,0,0,229,92,0,0,-0.33,1,25,1,51.73
2025-08-28T01:00:00+02:00,834,0,0,821,91,0,0,7,1,710,1,51.13
2025-08-28T01:15:00+02:00,839,0,0,838,88,0,0,-5.67,1,749.33,1,51.13
2025-08-28T01:30:00+02:00,926,0,0,918,86,0,0,3,1,868.33,1,52.5
2025-08-28T01:45:00+02:00,1063,0,0,1056,84,0,0,1,1,999.67,1,54.07
2025-08-28T02:00:00+02:00,1134,0,0,1144,81,0,0,-14,1,1036,1,55.73
2025-08-28T02:15:00+02:00,1248,0,0,1240,78,0,0,1,1,1052.67,1,57.37
2025-08-28T02:30:00+02:00,1220,0,0,1217,75,0,0,-3.67,1,1023,1,58.87
2025-08-28T02:45:00+02:00,715,0,0,728,72,0,0,-18.33,1,601,1,60.17
2025-08-28T03:00:00+02:00,121,0,0,120,72,0,0,0,0,25,1,60.47
2025-08-28T03:15:00+02:00,103,0,0,102,71,0,0,-1,1,25,1,60.17
2025-08-28T03:30:00+02:00,94,0,0,94,71,0,0,0,0,25,1,59.5
2025-08-28T03:45:00+02:00,162,0,0,158,71,0,0,1,1,25,1,59.1
2025-08-28T04:00:00+02:00,223,0,0,219,71,0,0,0.33,1,25,1,58.97
2025-08-28T04:15:00+02:00,231,0,0,231,70,0,0,-1.33,1,25,1,58.83
2025-08-28T04:30:00+02:00,127,0,0,127,70,0,0,-0.33,1,25,1,58.53
2025-08-28T04:45:00+02:00,121,0,0,120,69,0,0,-0.33,1,25,1,58.3
2025-08-28T05:00:00+02:00,104,0,0,102,69,0,0,-0.33,1,25,1,58.07
2025-08-28T05:15:00+02:00,94,0,0,93,69,0,0,0,0,25,1,57.77
2025-08-28T05:30:00+02:00,180,0,0,178,69,0,0,0.33,1,25,1,57.53
2025-08-28T05:45:00+02:00,224,0,0,219,68,0,0,0.67,1,25,1,57.33
2025-08-28T06:00:00+02:00,202,0,0,199,68,0,0,-1,1,25,1,57.1
2025-08-28T06:15:00+02:00,127,0,0,124,67,0,0,0,0,25,1,56.8
2025-08-28T06:30:00+02:00,120,0,0,118,67,0,0,0,0,25,1,56.6
2025-08-28T06:45:00+02:00,102,0,0,101,67,0,0,-0.67,1,25,1,56.37
2025-08-28T07:00:00+02:00,89,0,0,87,67,0,0,-0.33,1,25,1,56.07
2025-08-28T07:15:00+02:00,192,7,0,179,66,7,1,0,0,25,1,55.87
2025-08-28T07:30:00+02:00,202,37,0,160,66,37,1,-1,1,25,1,55.67
2025-08-28T07:45:00+02:00,165,89,0,73,66,88.67,1,-3.67,1,25,1,55.4
2025-08-28T08:00:00+02:00,107,74,0,27,66,74.33,1,-0.67,1,25,1,55.17
2025-08-28T08:15:00+02:00,101,131,0,5,66,131.33,1,-37.33,1,25,1,54.97
2025-08-28T08:30:00+02:00,84,122,0,5,66,122,1,-44,1,25,1,54.77
2025-08-28T08:45:00+02:00,99,87,0,23,66,87,1,-13.33,1,25,1,54.6
2025-08-28T09:00:00+02:00,183,359,0,12,66,359.33,1,-189.67,1,25,1,54.4
2025-08-28T09:15:00+02:00,192,599,0,6,66,599.33,1,-412.33,1,25,1,54.13
2025-08-28T09:30:00+02:00,137,748,0,6,65,748,1,-616.67,1,25,1,53.93
2025-08-28T09:45:00+02:00,106,981,0,6,65,981.33,1,-880.67,1,25,1,53.73
2025-08-28T10:00:00+02:00,99,1048,0,6,65,1048,1,-955,1,25,1,53.53
2025-08-28T10:15:00+02:00,85,1069,0,6,65,1068.67,1,-989.33,1,25,1,53.33
2025-08-28T10:30:00+02:00,129,805,0,6,65,805.33,1,-683,1,25,1,53.17
2025-08-28T10:45:00+02:00,404,1197,0,10,65,1196.67,1,-803.67,1,249.67,1,52.9
2025-08-28T11:00:00+02:00,1060,1497,387,15,66,1497,1,-61.67,1,890.33,1,51.97
2025-08-28T11:15:00+02:00,232,1773,1462,0,69,1772.67,1,-71,1,137.67,1,52.6
2025-08-28T11:30:00+02:00,111,2130,1953,0,73,2129.67,1,-59,1,25,1,52.53
2025-08-28T11:45:00+02:00,95,1781,1640,0,78,1781,1,-38.67,1,25,1,52.13
2025-08-28T12:00:00+02:00,94,1816,1652,0,82,1816,1,-61.67,1,25,1,51.8
2025-08-28T12:15:00+02:00,155,1748,1544,0,86,1748,1,-43.67,1,25,1,51.57
2025-08-28T12:30:00+02:00,182,1408,1166,0,89,1408.33,1,-51.33,1,25,1,51.4
2025-08-28T12:45:00+02:00,174,1752,1522,0,93,1751.67,1,-49.33,1,25,1,51.27
2025-08-28T13:00:00+02:00,111,1219,1055,0,96,1219,1,-46,1,25,1,51.1
2025-08-28T13:15:00+02:00,122,1787,1581,0,99,1786.67,1,-75.33,1,25,1,50.9
2025-08-28T13:30:00+02:00,592,3051,1424,2,100,3051,1,-1087,1,512,1,50.53
2025-08-28T13:45:00+02:00,877,1802,0,5,100,1801.67,1,-929,1,844.67,1,50.97
2025-08-28T14:00:00+02:00,1027,1301,0,5,100,1301.33,1,-278.33,1,894,1,52.3
2025-08-28T14:15:00+02:00,1149,1209,0,19,100,1209,1,-80.67,1,1021.67,1,54
2025-08-28T14:30:00+02:00,478,1417,0,5,99,1417.33,1,-945,1,364.67,1,55.5
2025-08-28T14:45:00+02:00,110,1521,0,5,99,1521,1,-1416.33,1,25,1,55.7
2025-08-28T15:00:00+02:00,108,1837,0,5,99,1836.67,1,-1734,1,25,1,55.37
2025-08-28T15:15:00+02:00,104,728,0,5,99,727.67,1,-628.67,1,25,1,54.83
2025-08-28T15:30:00+02:00,107,515,0,5,99,515.33,1,-412.67,1,25,1,54.53
2025-08-28T15:45:00+02:00,186,480,0,5,98,480.33,1,-298.67,1,25,1,54.4
2025-08-28T16:00:00+02:00,177,680,0,5,98,679.67,1,-507.67,1,25,1,54.23
2025-08-28T16:15:00+02:00,120,763,0,5,98,762.67,1,-647.33,1,25,1,54
2025-08-28T16:30:00+02:00,112,953,0,5,98,952.67,1,-844.67,1,25,1,53.8
2025-08-28T16:45:00+02:00,111,873,0,4,98,873.33,1,-767.33,1,25,1,53.53
2025-08-28T17:00:00+02:00,103,869,0,5,98,869,1,-770.33,1,25,1,53.33
2025-08-28T17:15:00+02:00,143,375,0,4,98,375,1,-235.67,1,25,1,53.13
2025-08-28T17:30:00+02:00,598,513,0,301,98,513.33,1,-220.67,1,448.67,1,52.8
2025-08-28T17:45:00+02:00,177,344,0,6,97,344.33,1,-172.33,1,27.33,1,52.03
2025-08-28T18:00:00+02:00,506,479,0,311,97,479,1,-288.33,1,454.67,1,51.97
2025-08-28T18:15:00+02:00,106,478,0,6,97,478.33,1,-377.67,1,25,1,52.03
2025-08-28T18:30:00+02:00,111,584,0,6,97,584.33,1,-478.33,1,25,1,51.8
2025-08-28T18:45:00+02:00,111,1070,0,6,97,1069.67,1,-964.67,1,29.67,1,51.5
2025-08-28T19:00:00+02:00,998,766,90,347,96,766,1,-29.67,1,846.67,1,51.67
2025-08-28T19:15:00+02:00,183,539,302,0,96,538.67,1,-47.33,1,25,1,52.1
2025-08-28T19:30:00+02:00,156,362,149,0,97,361.67,1,-49.33,1,25,1,51.97
2025-08-28T19:45:00+02:00,76,240,107,0,97,240,1,-50,1,25,1,51.53
2025-08-28T20:00:00+02:00,106,51,0,51,97,50.67,1,-4.33,1,25,1,51.17
2025-08-28T20:15:00+02:00,126,1,0,120,97,0.67,1,0.33,1,25,1,51.07
2025-08-28T20:30:00+02:00,125,0,0,123,96,0,0,0,0,25,1,50.93
2025-08-28T20:45:00+02:00,228,0,0,222,96,0,0,1.67,1,25,1,50.77
2025-08-28T21:00:00+02:00,203,0,0,199,95,0,0,-0.67,1,25,1,50.57
2025-08-28T21:15:00+02:00,144,0,0,142,95,0,0,-0.67,1,25,1,50.3
2025-08-28T21:30:00+02:00,95,0,0,93,95,0,0,-0.67,1,25,1,50.13
2025-08-28T21:45:00+02:00,117,0,0,113,95,0,0,0,0,25,1,49.97
2025-08-28T22:00:00+02:00,130,0,0,128,94,0,0,-0.67,1,25,1,49.8
2025-08-28T22:15:00+02:00,156,0,0,153,94,0,0,0.33,1,25,1,49.63
2025-08-28T22:30:00+02:00,228,0,0,226,94,0,0,-1,1,25,1,49.47
2025-08-28T22:45:00+02:00,208,0,0,205,93,0,0,-0.33,1,25,1,49.33
2025-08-28T23:00:00+02:00,113,0,0,112,93,0,0,-1.33,1,25,1,49.13
2025-08-28T23:15:00+02:00,93,0,0,92,93,0,0,0,0,25,1,48.97
2025-08-28T23:30:00+02:00,97,0,0,94,93,0,0,0,0,25,1,48.83
2025-08-28T23:45:00+02:00,129,0,0,127,92,0,0,0.33,1,25,1,48.67
2025-08-29T00:00:00+02:00,198,0,0,202,92,0,0,-16.33,1,25,1,48.47
2025-08-29T00:15:00+02:00,230,0,0,227,91,0,0,-0.33,1,25,1,48.33
2025-08-29T00:30:00+02:00,210,0,0,209,91,0,0,-1.33,1,25,1,48.17
2025-08-29T00:45:00+02:00,94,0,0,92,91,0,0,-1,1,25,1,48.03
2025-08-29T01:00:00+02:00,94,0,0,92,91,0,0,0,0,25,1,47.87
2025-08-29T01:15:00+02:00,93,0,0,93,91,0,0,0,0,25,1,47.7
2025-08-29T01:30:00+02:00,125,0,0,120,90,0,0,1,1,25,1,47.57
2025-08-29T01:45:00+02:00,221,0,0,217,90,0,0,1.33,1,25,1,47.33
2025-08-29T02:00:00+02:00,227,0,0,225,89,0,0,-0.67,1,25,1,47.17
2025-08-29T02:15:00+02:00,179,0,0,180,89,0,0,-2.67,1,25,1,47.03
2025-08-29T02:30:00+02:00,96,0,0,91,89,0,0,-0.33,1,25,1,46.87
2025-08-29T02:45:00+02:00,94,0,0,91,89,0,0,0.67,1,25,1,46.73
2025-08-29T03:00:00+02:00,708,0,0,692,88,0,0,10.67,1,649,1,46.23
2025-08-29T03:15:00+02:00,754,0,0,752,86,0,0,-5,1,623.67,1,46.53
2025-08-29T03:30:00+02:00,993,0,0,982,83,0,0,4.67,1,799,1,47.7
2025-08-29T03:45:00+02:00,1232,0,0,1224,81,0,0,1,1,1035.67,1,49.27
2025-08-29T04:00:00+02:00,557,0,0,568,78,0,0,-15.67,1,440.33,1,51.03
2025-08-29T04:15:00+02:00,104,0,0,101,78,0,0,-0.33,1,25,1,51.33
2025-08-29T04:30:00+02:00,94,0,0,92,78,0,0,0.33,1,25,1,51.13
2025-08-29T04:45:00+02:00,94,0,0,92,78,0,0,-0.33,1,25,1,50.57
2025-08-29T05:00:00+02:00,141,0,0,134,78,0,0,3.33,1,25,1,50.3
2025-08-29T05:15:00+02:00,238,0,0,236,77,0,0,-0.67,1,25,1,50.13
2025-08-29T05:30:00+02:00,229,0,0,226,77,0,0,-0.33,1,25,1,50
2025-08-29T05:45:00+02:00,129,0,0,128,76,0,0,-2,1,25,1,49.87
2025-08-29T06:00:00+02:00,115,0,0,112,76,0,0,-0.67,1,25,1,49.67
2025-08-29T06:15:00+02:00,91,0,0,91,76,0,0,-0.33,1,25,1,49.43
2025-08-29T06:30:00+02:00,93,0,0,90,76,0,0,0,0,25,1,49.23
2025-08-29T06:45:00+02:00,160,0,0,154,76,0,0,0,0,25,1,49.07
2025-08-29T07:00:00+02:00,214,20,0,185,75,19.67,1,0,0,25,1,48.93
2025-08-29T07:15:00+02:00,188,74,0,110,75,74,1,-3,1,25,1,48.77
2025-08-29T07:30:00+02:00,105,118,0,4,75,117.67,1,-18.33,1,25,1,48.6
2025-08-29T07:45:00+02:00,101,162,0,4,75,162.33,1,-66,1,25,1,48.4
2025-08-29T08:00:00+02:00,77,210,0,4,75,210,1,-138,1,25,1,48.23
2025-08-29T08:15:00+02:00,1308,239,0,1086,74,239,1,-23.33,1,1290.67,1,47.9
2025-08-29T08:30:00+02:00,2190,259,0,1986,68,258.67,1,-63,1,2091,1,50.13
2025-08-29T08:45:00+02:00,201,344,0,6,67,343.67,1,-149.67,1,25,1,51.9
2025-08-29T09:00:00+02:00,583,513,0,358,66,512.67,1,-291.67,1,460.33,1,51.97
2025-08-29T09:15:00+02:00,544,852,0,194,65,852.33,1,-505.33,1,468.33,1,52.07
2025-08-29T09:30:00+02:00,101,1102,0,6,65,1102,1,-1007.33,1,25,1,52.17
2025-08-29T09:45:00+02:00,94,1493,0,6,65,1493.33,1,-1406,1,29.33,1,51.83
2025-08-29T10:00:00+02:00,1152,2138,0,7,65,2137.67,1,-992.33,1,1110,1,51.83
2025-08-29T10:15:00+02:00,1000,3261,0,8,65,3261,1,-2269,1,863,1,53.17
2025-08-29T10:30:00+02:00,1134,3750,0,8,65,3750.33,1,-2624.67,1,1015,1,54.6
2025-08-29T10:45:00+02:00,1118,4547,0,8,65,4546.67,1,-3437.67,1,1045.33,1,56.3
2025-08-29T11:00:00+02:00,1091,5391,3073,2,68,5391.33,1,-1224,1,1035.67,1,57.87
2025-08-29T11:15:00+02:00,1070,5787,4645,0,80,5787.33,1,-71.33,1,1021.67,1,59.33
2025-08-29T11:30:00+02:00,405,5237,4698,0,91,5236.67,1,-207.67,1,301.33,1,60.33
2025-08-29T11:45:00+02:00,242,5488,2979,0,99,5488.33,1,-2314.67,1,25,1,60.37
2025-08-29T12:00:00+02:00,183,6663,0,5,100,6663,1,-6495.33,1,25,1,59.9
2025-08-29T12:15:00+02:00,168,6546,0,5,100,6545.67,1,-6382.67,1,25,1,59.27
2025-08-29T12:30:00+02:00,130,4840,0,5,100,4839.67,1,-4750.67,1,25,1,59.03
2025-08-29T12:45:00+02:00,145,6357,0,6,100,6357.33,1,-6239.67,1,25,1,58.87
2025-08-29T13:00:00+02:00,319,5090,0,5,100,5089.67,1,-4887.67,1,25,1,58.67
2025-08-29T13:15:00+02:00,132,6036,0,5,100,6036,1,-5937.67,1,25,1,58.5
2025-08-29T13:30:00+02:00,276,5464,0,5,100,5464.33,1,-5240.67,1,25,1,58.2
2025-08-29T13:45:00+02:00,183,2171,0,6,100,2171.33,1,-1998.33,1,25,1,57.97
2025-08-29T14:00:00+02:00,150,2505,0,6,100,2505.33,1,-2386.33,1,25,1,57.63
2025-08-29T14:15:00+02:00,89,2499,0,6,100,2499.33,1,-2426.67,1,25,1,57.43
2025-08-29T14:30:00+02:00,142,5343,0,5,98,5342.67,1,-5253.67,1,25,1,57.23
2025-08-29T14:45:00+02:00,201,5176,0,5,98,5176.33,1,-5033,1,25,1,56.97
2025-08-29T15:00:00+02:00,114,3362,0,5,98,3362,1,-3316,1,25,1,56.73
2025-08-29T15:15:00+02:00,216,3909,0,6,98,3909,1,-3735.33,1,25,1,56.5
2025-08-29T15:30:00+02:00,219,3304,0,5,98,3303.67,1,-3152,1,25,1,56.2
2025-08-29T15:45:00+02:00,211,3735,0,5,98,3734.67,1,-3561,1,25,1,56
2025-08-29T16:00:00+02:00,95,2548,0,6,98,2547.67,1,-2487.33,1,25,1,55.77
2025-08-29T16:15:00+02:00,126,1937,0,6,98,1937,1,-1829.67,1,25,1,55.6
2025-08-29T16:30:00+02:00,110,545,0,5,98,545,1,-439.67,1,25,1,55.3
2025-08-29T16:45:00+02:00,112,1029,0,5,98,1029.33,1,-922.33,1,25,1,55.1
2025-08-29T17:00:00+02:00,213,453,0,4,98,453.33,1,-245,1,25,1,54.9
2025-08-29T17:15:00+02:00,176,125,0,46,98,124.67,1,1,1,25,1,54.67
2025-08-29T17:30:00+02:00,122,86,0,56,98,86.33,1,-24,1,25,1,54.53
2025-08-29T17:45:00+02:00,75,269,0,4,98,269.33,1,-198.67,1,25,1,54.33
2025-08-29T18:00:00+02:00,98,1192,0,4,98,1192.33,1,-1099.67,1,25,1,54.03
2025-08-29T18:15:00+02:00,112,765,0,5,98,764.67,1,-657.67,1,25,1,53.83
2025-08-29T18:30:00+02:00,139,495,0,4,98,494.67,1,-359.67,1,25,1,53.67
2025-08-29T18:45:00+02:00,213,273,0,4,98,273,1,-65.67,1,25,1,53.47
2025-08-29T19:00:00+02:00,195,184,0,24,98,183.67,1,-16.67,1,25,1,53.27
2025-08-29T19:15:00+02:00,103,142,0,3,98,141.67,1,-44.33,1,25,1,53.1
2025-08-29T19:30:00+02:00,76,111,0,4,98,110.67,1,-38.67,1,25,1,52.93
2025-08-29T19:45:00+02:00,80,68,0,10,98,68,1,-2.67,1,25,1,52.73
2025-08-29T20:00:00+02:00,117,7,0,101,98,7,1,1.33,1,25,1,52.5
2025-08-29T20:15:00+02:00,183,0,0,184,97,0,0,-8.67,1,25,1,52.23
2025-08-29T20:30:00+02:00,232,0,0,230,97,0,0,-0.67,1,25,1,52.07
2025-08-29T20:45:00+02:00,219,0,0,217,96,0,0,-0.67,1,25,1,51.9
2025-08-29T21:00:00+02:00,101,0,0,101,96,0,0,-2.33,1,25,1,51.73
2025-08-29T21:15:00+02:00,92,0,0,91,96,0,0,0,0,25,1,51.53
2025-08-29T21:30:00+02:00,94,0,0,92,96,0,0,0,0,25,1,51.37
2025-08-29T21:45:00+02:00,121,0,0,116,96,0,0,1,1,25,1,51.2
2025-08-29T22:00:00+02:00,200,0,0,193,95,0,0,2.33,1,25,1,51.03
2025-08-29T22:15:00+02:00,230,0,0,227,95,0,0,-1,1,25,1,50.8
2025-08-29T22:30:00+02:00,210,0,0,209,94,0,0,-1.33,1,25,1,50.6
2025-08-29T22:45:00+02:00,101,0,0,99,94,0,0,0,0,25,1,50.4
2025-08-29T23:00:00+02:00,96,0,0,93,94,0,0,-0.67,1,25,1,50.23
2025-08-29T23:15:00+02:00,93,0,0,90,94,0,0,-0.33,1,25,1,50.07
2025-08-29T23:30:00+02:00,109,0,0,105,94,0,0,-0.33,1,25,1,49.9
2025-08-29T23:45:00+02:00,225,0,0,211,93,0,0,12,1,25,1,49.73
2025-08-30T00:00:00+02:00,236,0,0,210,93,0,0,21,1,25,1,49.57
2025-08-30T00:15:00+02:00,191,0,0,190,92,0,0,-1.67,1,25,1,49.43
2025-08-30T00:30:00+02:00,104,0,0,100,92,0,0,-0.33,1,25,1,49.23
2025-08-30T00:45:00+02:00,91,0,0,91,92,0,0,-0.67,1,25,1,49.07
2025-08-30T01:00:00+02:00,93,0,0,92,92,0,0,0,0,25,1,48.9
2025-08-30T01:15:00+02:00,99,0,0,95,92,0,0,1,1,25,1,48.77
2025-08-30T01:30:00+02:00,237,0,0,231,91,0,0,2,1,25,1,48.57
2025-08-30T01:45:00+02:00,231,0,0,229,91,0,0,-0.67,1,25,1,48.43
2025-08-30T02:00:00+02:00,172,0,0,169,90,0,0,-1,1,25,1,48.27
2025-08-30T02:15:00+02:00,112,0,0,109,90,0,0,-0.33,1,25,1,48.17
2025-08-30T02:30:00+02:00,91,0,0,90,90,0,0,-0.33,1,25,1,47.97
2025-08-30T02:45:00+02:00,92,0,0,91,90,0,0,0,0,25,1,47.8
2025-08-30T03:00:00+02:00,125,0,0,119,90,0,0,0.67,1,25,1,47.63
2025-08-30T03:15:00+02:00,237,0,0,234,89,0,0,-0.67,1,25,1,47.47
2025-08-30T03:30:00+02:00,279,0,0,276,89,0,0,0,0,25,1,47.27
2025-08-30T03:45:00+02:00,193,0,0,194,88,0,0,-3.33,1,25,1,47.07
2025-08-30T04:00:00+02:00,117,0,0,115,88,0,0,-0.67,1,25,1,46.93
2025-08-30T04:15:00+02:00,92,0,0,92,88,0,0,-0.33,1,25,1,46.8
2025-08-30T04:30:00+02:00,93,0,0,92,88,0,0,0.33,1,25,1,46.67
2025-08-30T04:45:00+02:00,152,0,0,135,88,0,0,13.33,1,25,1,46.5
2025-08-30T05:00:00+02:00,230,0,0,226,87,0,0,0,0,25,1,46.3
2025-08-30T05:15:00+02:00,229,0,0,228,86,0,0,-0.67,1,25,1,46.2
2025-08-30T05:30:00+02:00,130,0,0,129,86,0,0,-2.33,1,25,1,46.07
2025-08-30T05:45:00+02:00,117,0,0,116,86,0,0,0,0,25,1,45.9
2025-08-30T06:00:00+02:00,93,0,0,91,86,0,0,-0.67,1,25,1,45.77
2025-08-30T06:15:00+02:00,92,0,0,90,85,0,0,0.67,1,25,1,45.63
2025-08-30T06:30:00+02:00,161,0,0,154,85,0,0,1.67,1,25,1,45.47
2025-08-30T06:45:00+02:00,223,0,0,221,85,0,0,0,0,25,1,45.37
2025-08-30T07:00:00+02:00,245,0,0,240,84,0,0,-0.67,1,25,1,45.17
2025-08-30T07:15:00+02:00,175,9,0,162,84,9,1,-1,1,25,1,45.07
2025-08-30T07:30:00+02:00,109,139,0,17,84,138.67,1,-49.33,1,25,1,44.93
2025-08-30T07:45:00+02:00,82,245,0,5,84,245,1,-168,1,28.33,1,44.77
2025-08-30T08:00:00+02:00,2003,430,0,1559,81,429.67,1,6,1,2000,1,44.57
2025-08-30T08:15:00+02:00,2833,608,0,2237,76,607.67,1,-18,1,2749,1,48.1
2025-08-30T08:30:00+02:00,915,581,0,555,73,580.67,1,-225,1,790.67,1,51.67
2025-08-30T08:45:00+02:00,454,485,0,199,72,485.33,1,-235,1,311.33,1,52.17
2025-08-30T09:00:00+02:00,395,646,0,206,71,645.67,1,-460.33,1,324.33,1,52.33
2025-08-30T09:15:00+02:00,515,763,0,334,70,762.67,1,-588.33,1,457,1,52.5
2025-08-30T09:30:00+02:00,515,1148,0,58,70,1147.67,1,-699.67,1,476.33,1,52.6
2025-08-30T09:45:00+02:00,914,1821,0,7,70,1821.33,1,-914.67,1,859.33,1,52.83
2025-08-30T10:00:00+02:00,333,2770,0,27,70,2770.33,1,-2473,1,150.67,1,53.37
2025-08-30T10:15:00+02:00,234,3014,0,7,70,3014.33,1,-2816.67,1,25,1,53.37
2025-08-30T10:30:00+02:00,530,3401,0,8,70,3401.33,1,-2938,1,402.67,1,52.97
2025-08-30T10:45:00+02:00,1043,5176,0,8,70,5176.33,1,-4141.67,1,986,1,53.53
2025-08-30T11:00:00+02:00,1072,5286,3117,2,74,5285.67,1,-1147.33,1,965.33,1,54.97
2025-08-30T11:15:00+02:00,1047,4027,2844,0,82,4026.67,1,-162.67,1,1018,1,56.43
2025-08-30T11:30:00+02:00,1095,5975,4836,0,92,5974.67,1,-37,1,1017,1,57.93
2025-08-30T11:45:00+02:00,1151,6251,2826,1,99,6251.33,1,-2268.67,1,1018.33,1,59.33
2025-08-30T12:00:00+02:00,404,6370,0,5,100,6370.33,1,-5972,1,263.33,1,60.43
2025-08-30T12:15:00+02:00,129,6635,0,5,100,6635.33,1,-6553.33,1,25,1,60.47
2025-08-30T12:30:00+02:00,163,4441,0,6,100,4441.33,1,-4336.33,1,25,1,59.97
2025-08-30T12:45:00+02:00,128,5945,0,5,100,5945.33,1,-5898.67,1,25,1,59.33
2025-08-30T13:00:00+02:00,152,4230,0,5,100,4230,1,-4118.67,1,25,1,59.13
2025-08-30T13:15:00+02:00,145,4339,0,6,100,4338.67,1,-4240,1,25,1,58.97
2025-08-30T13:30:00+02:00,214,6138,0,5,100,6137.67,1,-5961.33,1,25,1,58.8
2025-08-30T13:45:00+02:00,175,6835,0,6,100,6835.33,1,-6678.33,1,25,1,58.5
2025-08-30T14:00:00+02:00,115,6699,0,6,99,6699,1,-6636.33,1,25,1,58.3
2025-08-30T14:15:00+02:00,127,6329,0,6,98,6329.33,1,-6260.67,1,25,1,58
2025-08-30T14:30:00+02:00,138,6906,0,6,98,6906,1,-6787,1,25,1,57.7
2025-08-30T14:45:00+02:00,183,5210,0,6,98,5209.67,1,-5123,1,25,1,57.5
2025-08-30T15:00:00+02:00,174,3776,0,6,98,3775.67,1,-3607.67,1,25,1,57.27
2025-08-30T15:15:00+02:00,200,3959,0,7,98,3959,1,-3785,1,25,1,57
2025-08-30T15:30:00+02:00,135,3782,0,6,98,3782.33,1,-3700,1,25,1,56.77
2025-08-30T15:45:00+02:00,82,5846,0,6,98,5846,1,-5771,1,25,1,56.57
2025-08-30T16:00:00+02:00,110,4618,0,6,98,4617.67,1,-4513,1,25,1,56.3
2025-08-30T16:15:00+02:00,116,2704,0,6,98,2704,1,-2607.67,1,25,1,56.03
2025-08-30T16:30:00+02:00,114,2021,0,6,98,2020.67,1,-1922.67,1,25,1,55.8
2025-08-30T16:45:00+02:00,199,1785,0,6,98,1785.33,1,-1593.33,1,25,1,55.63
2025-08-30T17:00:00+02:00,175,1561,0,6,98,1561.33,1,-1392,1,25,1,55.37
2025-08-30T17:15:00+02:00,109,1805,0,6,98,1804.67,1,-1703,1,25,1,55.13
2025-08-30T17:30:00+02:00,85,2755,0,6,98,2755,1,-2676,1,25,1,54.9
2025-08-30T17:45:00+02:00,110,2067,0,6,98,2067,1,-1963.33,1,25,1,54.73
2025-08-30T18:00:00+02:00,111,1521,0,5,98,1521,1,-1414.67,1,25,1,54.57
2025-08-30T18:15:00+02:00,137,285,0,5,98,285,1,-153.33,1,25,1,54.33
2025-08-30T18:30:00+02:00,200,572,0,4,98,572.33,1,-377.67,1,25,1,54.1
2025-08-30T18:45:00+02:00,176,684,0,4,98,683.67,1,-512.33,1,25,1,53.87
2025-08-30T19:00:00+02:00,102,263,0,4,98,263,1,-164,1,25,1,53.7
2025-08-30T19:15:00+02:00,80,162,0,4,98,162,1,-85.33,1,25,1,53.47
2025-08-30T19:30:00+02:00,105,121,0,13,98,121,1,-34,1,25,1,53.33
2025-08-30T19:45:00+02:00,111,44,0,61,98,43.67,1,0.67,1,25,1,53.13
2025-08-30T20:00:00+02:00,168,11,0,157,98,11,1,-11,1,25,1,52.93
2025-08-30T20:15:00+02:00,225,0,0,223,97,0,0,-0.67,1,25,1,52.73
2025-08-30T20:30:00+02:00,200,0,0,197,97,0,0,-0.33,1,25,1,52.53
2025-08-30T20:45:00+02:00,96,0,0,96,96,0,0,-2,1,25,1,52.27
2025-08-30T21:00:00+02:00,93,0,0,93,96,0,0,-0.33,1,25,1,52.07
2025-08-30T21:15:00+02:00,112,0,0,108,96,0,0,0.33,1,25,1,51.93
